,congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
8004,94,house,A000215,Bill,,Archer,,1928-03-22,TX,R,Yes,1975-01-14,46.8
8005,94,house,S000718,Floyd,,Spence,,1928-04-09,SC,R,Yes,1975-01-14,46.8
8006,94,house,L000506,Manuel,,Luján,Jr.,1928-05-12,NM,R,Yes,1975-01-14,46.7
8007,94,house,A000170,Jerome,Anthony,Ambro,Jr.,1928-06-27,NY,D,No,1975-01-14,46.5
8008,94,house,T000243,Raymond,Hoyt,Thornton,Jr.,1928-07-16,AR,D,Yes,1975-01-14,46.5
8009,94,house,T000362,David,Conner,Treen,,1928-07-16,LA,R,Yes,1975-01-14,46.5
8010,94,house,B000408,Robert,Selmer,Bergland,,1928-07-22,MN,D,Yes,1975-01-14,46.5
8011,94,house,F000380,William,Eldridge,Frenzel,,1928-07-31,MN,R,Yes,1975-01-14,46.5
8012,94,house,E000084,William,Jackson,Edwards,,1928-09-20,AL,R,Yes,1975-01-14,46.3
8013,94,house,A000221,John,Milan,Ashbrook,,1928-09-21,OH,R,Yes,1975-01-14,46.3
8014,94,house,F000161,Floyd,James,Fithian,,1928-11-03,IN,D,No,1975-01-14,46.2
8015,94,house,S000423,Paul,Martin,Simon,,1928-11-29,IL,D,No,1975-01-14,46.1
8016,94,house,G000349,Willis,David,Gradison,Jr.,1928-12-28,OH,R,No,1975-01-14,46.0
8017,94,house,L000381,Marilyn,Laird,Lloyd,,1929-01-03,TN,D,No,1975-01-14,46.0
8018,94,house,O000134,Richard,Lawrence,Ottinger,,1929-01-27,NY,D,No,1975-01-14,46.0
8019,94,house,M000685,Helen,Stevenson,Meyner,,1929-03-05,NJ,D,No,1975-01-14,45.9
8020,94,house,F000239,Thomas,Stephen,Foley,,1929-03-06,WA,D,Yes,1975-01-14,45.9
8021,94,house,S000846,Sam,,Steiger,,1929-03-10,AZ,R,Yes,1975-01-14,45.8
8022,94,house,C000807,Robert,Lawrence,Coughlin,,1929-04-11,PA,R,Yes,1975-01-14,45.8
8023,94,house,C000714,John,,Conyers,Jr.,1929-05-16,MI,D,Yes,1975-01-14,45.7
8024,94,house,B001221,Goodloe,Edgar,Byron,,1929-06-22,MD,D,Yes,1975-01-14,45.6
8025,94,house,S000146,Richard,Taylor,Schulze,,1929-08-07,PA,R,No,1975-01-14,45.4
8026,94,house,B000025,Herman,,Badillo,,1929-08-21,NY,D,Yes,1975-01-14,45.4
8027,94,house,K000190,Thomas,Norman,Kindness,,1929-08-26,OH,R,No,1975-01-14,45.4
8028,94,house,B000029,Louis,Arthur,Bafalis,,1929-09-28,FL,R,Yes,1975-01-14,45.3
8029,94,house,H000448,Willie,Gathrel,Hefner,,1930-04-11,NC,D,No,1975-01-14,44.8
8030,94,house,J000148,James,Paul,Johnson,,1930-06-02,CO,R,Yes,1975-01-14,44.6
8031,94,house,R000053,Charles,B.,Rangel,,1930-06-11,NY,D,Yes,1975-01-14,44.6
8032,94,house,K000162,Martha,Elizabeth,Keys,,1930-08-10,KS,D,No,1975-01-14,44.4
8033,94,house,H000171,George,Vernon,Hansen,,1930-09-14,ID,R,No,1975-01-14,44.3
8034,94,house,C000682,John,Bertrand,Conlan,,1930-09-17,AZ,R,Yes,1975-01-14,44.3
8035,94,house,C000873,Philip,M.,Crane,,1930-11-03,IL,R,Yes,1975-01-14,44.2
8036,94,house,Y000031,C.,W. Bill,Young,,1930-12-16,FL,R,Yes,1975-01-14,44.1
8037,94,house,B000839,Jack,Thomas,Brinkley,,1930-12-22,GA,D,Yes,1975-01-14,44.1
8038,94,house,L000265,Elliott,Harris,Levitas,,1930-12-26,GA,D,No,1975-01-14,44.1
8039,94,house,B000451,Edward,George,Biester,Jr.,1931-01-05,PA,R,Yes,1975-01-14,44.0
8040,94,house,M000527,Stewart,Brett,McKinney,,1931-01-30,CT,R,Yes,1975-01-14,44.0
8041,94,house,B001113,William,Dean,Burlison,,1931-03-15,MO,D,Yes,1975-01-14,43.8
8042,94,house,L000243,Norman,Frederick,Lent,,1931-03-23,NY,R,Yes,1975-01-14,43.8
8043,94,house,H000114,Lee,Herbert,Hamilton,,1931-04-20,IN,D,Yes,1975-01-14,43.7
8044,94,house,C000488,William,Lacy,Clay,Sr.,1931-04-30,MO,D,Yes,1975-01-14,43.7
8045,94,house,H000440,Margaret,M.,Heckler,,1931-06-21,MA,R,Yes,1975-01-14,43.6
8046,94,house,T000356,Jerome,Bob,Traxler,,1931-07-21,MI,D,Yes,1975-01-14,43.5
8047,94,house,V000027,Guy,Adrian,Vander Jagt,,1931-08-26,MI,R,Yes,1975-01-14,43.4
8048,94,house,R000262,Matthew,John,Rinaldo,,1931-09-01,NJ,R,Yes,1975-01-14,43.4
8049,94,house,C000634,Cardiss,,Collins,,1931-09-24,IL,D,Yes,1975-01-14,43.3
8050,94,house,M000399,Joseph,Michael,McDade,,1931-09-29,PA,R,Yes,1975-01-14,43.3
8051,94,house,S000810,Fortney,H.,Stark,,1931-11-11,CA,D,Yes,1975-01-14,43.2
8052,94,house,M000794,Norman,Yoshio,Mineta,,1931-11-12,CA,D,No,1975-01-14,43.2
8053,94,house,R000012,Thomas,Fisher,Railsback,,1932-01-22,IL,R,Yes,1975-01-14,43.0
8054,94,house,S000394,Elmer,Greinert,Shuster,,1932-01-23,PA,R,Yes,1975-01-14,43.0
8055,94,house,J000033,Andrew,,Jacobs,Jr.,1932-02-24,IN,D,No,1975-01-14,42.9
8056,94,house,S000803,James,Vincent,Stanton,,1932-02-27,OH,D,Yes,1975-01-14,42.9
8057,94,house,Y000028,Andrew,Jackson,Young,Jr.,1932-03-12,GA,D,Yes,1975-01-14,42.8
8058,94,house,M001101,Morgan,Francis,Murphy,,1932-04-16,IL,D,Yes,1975-01-14,42.7
8059,94,house,P000134,Edward,Worthington,Pattison,,1932-04-29,NY,D,No,1975-01-14,42.7
8060,94,house,M001120,John,P.,Murtha,,1932-06-17,PA,D,Yes,1975-01-14,42.6
8061,94,house,B001102,Yvonne,Brathwaite,Burke,,1932-10-05,CA,D,Yes,1975-01-14,42.3
8062,94,house,H000930,William,John,Hughes,,1932-10-17,NJ,D,No,1975-01-14,42.2
8063,94,house,B000682,David,Reece,Bowen,,1932-10-21,MS,D,Yes,1975-01-14,42.2
8064,94,house,M000291,Romano,Louis,Mazzoli,,1932-11-02,KY,D,Yes,1975-01-14,42.2
8065,94,house,B001153,John,Lowell,Burton,,1932-12-15,CA,D,Yes,1975-01-14,42.1
8066,94,house,E000013,Joseph,Daniel,Early,,1933-01-31,MA,D,No,1975-01-14,42.0
8067,94,house,S000064,Paul,S.,Sarbanes,,1933-02-03,MD,D,Yes,1975-01-14,41.9
8068,94,house,F000218,Walter,,Flowers,,1933-04-12,AL,D,Yes,1975-01-14,41.8
8069,94,house,W000570,Charles,,Wilson,,1933-06-01,TX,D,Yes,1975-01-14,41.6
8070,94,house,Y000033,Don,E.,Young,,1933-06-09,AK,R,Yes,1975-01-14,41.6
8071,94,house,F000430,Don,,Fuqua,,1933-08-20,FL,D,Yes,1975-01-14,41.4
8072,94,house,G000386,Charles,E.,Grassley,,1933-09-17,IA,R,No,1975-01-14,41.3
8073,94,house,F000381,Louis,,Frey,Jr.,1934-01-11,FL,R,Yes,1975-01-14,41.0
8074,94,house,A000103,William,Vollie,Alexander,Jr.,1934-01-16,AR,D,Yes,1975-01-14,41.0
8075,94,house,M001044,Ronald,Milton,Mottl,,1934-02-06,OH,D,No,1975-01-14,40.9
8076,94,house,J000072,James,M.,Jeffords,,1934-05-11,VT,R,No,1975-01-14,40.7
8077,94,house,G000226,Ronald,Bryan,Ginn,,1934-05-31,GA,D,Yes,1975-01-14,40.6
8078,94,house,O000006,James,L.,Oberstar,,1934-09-10,MN,D,No,1975-01-14,40.3
8079,94,house,P000121,Jerry,Mumford,Patterson,,1934-10-25,CA,D,No,1975-01-14,40.2
8080,94,house,R000268,Theodore,Marshall,Risenhoover,,1934-11-03,OK,D,No,1975-01-14,40.2
8081,94,house,N000016,Stephen,Lybrook,Neal,,1934-11-07,NC,D,No,1975-01-14,40.2
8082,94,house,H000719,Kenneth,Lamar,Holland,,1934-11-24,SC,D,No,1975-01-14,40.1
8083,94,house,S000062,Ronald,Arthur,Sarasin,,1934-12-31,CT,R,Yes,1975-01-14,40.0
8084,94,house,N000163,Henry,James,Nowak,,1935-02-21,NY,D,No,1975-01-14,39.9
8085,94,house,M000413,Lawrence,Patton,McDonald,,1935-04-01,GA,D,No,1975-01-14,39.8
8086,94,house,S001039,Williamson,Sylvester,Stuckey,Jr.,1935-05-25,GA,D,Yes,1975-01-14,39.6
8087,94,house,K000086,Jack,French,Kemp,,1935-07-13,NY,R,Yes,1975-01-14,39.5
8088,94,house,P000583,Ronald,E.,Paul,,1935-08-20,TX,R,No,1975-01-14,39.4
8089,94,house,K000333,Robert,Charles,Krueger,,1935-09-19,TX,D,No,1975-01-14,39.3
8090,94,house,D000222,Ronald,Vernie,Dellums,,1935-11-24,CA,D,Yes,1975-01-14,39.1
8091,94,house,M000183,James,Grubbs,Martin,,1935-12-11,NC,R,Yes,1975-01-14,39.1
8092,94,house,M000041,Edward,Rell,Madigan,,1936-01-13,IL,R,Yes,1975-01-14,39.0
8093,94,house,J000266,Barbara,Charline,Jordan,,1936-02-21,TX,D,Yes,1975-01-14,38.9
8094,94,house,D000037,Robert,Williams,Daniel,Jr.,1936-03-17,VA,R,Yes,1975-01-14,38.8
8095,94,house,J000099,John,Wilson,Jenrette,Jr.,1936-05-19,SC,D,No,1975-01-14,38.7
8096,94,house,H000230,Michael,Joseph,Harrington,,1936-09-02,MA,D,Yes,1975-01-14,38.4
8097,94,house,D000267,Butler,Carson,Derrick,Jr.,1936-09-30,SC,D,No,1975-01-14,38.3
8098,94,house,M000686,Edward,Maurice,Mezvinsky,,1937-01-17,IA,D,Yes,1975-01-14,38.0
8099,94,house,B000620,Don,Leroy,Bonker,,1937-03-07,WA,D,No,1975-01-14,37.9
8100,94,house,A000219,William,Lester,Armstrong,,1937-03-16,CO,R,Yes,1975-01-14,37.8
8101,94,house,B000244,Robert,Edmund,Bauman,,1937-04-04,MD,R,Yes,1975-01-14,37.8
8102,94,house,S001040,Gerry,Eastman,Studds,,1937-05-12,MA,D,Yes,1975-01-14,37.7
8103,94,house,L000360,Jerry,Lon,Litton,,1937-05-12,MO,D,Yes,1975-01-14,37.7
8104,94,house,H000878,Carroll,,Hubbard,Jr.,1937-07-07,KY,D,No,1975-01-14,37.5
8105,94,house,S000058,James,David,Santini,,1937-08-13,NV,D,No,1975-01-14,37.4
8106,94,house,M001128,Gary,Arthur,Myers,,1937-08-16,PA,R,No,1975-01-14,37.4
8107,94,house,F000215,James,Joseph,Florio,,1937-08-29,NJ,D,No,1975-01-14,37.4
8108,94,house,D000017,Norman,Edward,D'Amours,,1937-10-14,NH,D,No,1975-01-14,37.3
8109,94,house,C000567,Thad,,Cochran,,1937-12-07,MS,R,Yes,1975-01-14,37.1
8110,94,house,S001138,Steven,Douglas,Symms,,1938-04-23,ID,R,Yes,1975-01-14,36.7
8111,94,house,S000847,William,Albert,Steiger,,1938-05-15,WI,R,Yes,1975-01-14,36.7
8112,94,house,G000420,William,Joseph,Green,,1938-06-24,PA,D,Yes,1975-01-14,36.6
8113,94,house,G000268,Barry,Morris,Goldwater,Jr.,1938-07-15,CA,R,Yes,1975-01-14,36.5
8114,94,house,A000224,Leslie,,Aspin,,1938-07-21,WI,D,Yes,1975-01-14,36.5
8115,94,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,1975-01-14,36.3
8116,94,house,H000456,Henry,John,Heinz,III,1938-10-23,PA,R,Yes,1975-01-14,36.2
8117,94,house,M000473,Matthew,Francis,McHugh,,1938-12-06,NY,D,No,1975-01-14,36.1
8118,94,house,L000516,Stanley,Nelson,Lundine,,1939-02-04,NY,D,No,1975-01-14,35.9
8119,94,house,M000058,Gene,Andrew,Maguire,,1939-03-11,NJ,D,No,1975-01-14,35.8
8120,94,house,J000232,James,Robert,Jones,,1939-05-05,OK,D,Yes,1975-01-14,35.7
8121,94,house,R000436,Charles,Grandison,Rose,III,1939-08-10,NC,D,Yes,1975-01-14,35.4
8122,94,house,B000280,Robin,Leo,Beard,Jr.,1939-08-21,TN,R,Yes,1975-01-14,35.4
8123,94,house,W000215,Henry,A.,Waxman,,1939-09-12,CA,D,No,1975-01-14,35.3
8124,94,house,W000647,Timothy,E.,Wirth,,1939-09-22,CO,D,No,1975-01-14,35.3
8125,94,house,M000923,William,Henson,Moore,III,1939-10-04,LA,R,No,1975-01-14,35.3
8126,94,house,L000556,John,J.,LaFalce,,1939-10-06,NY,D,No,1975-01-14,35.3
8127,94,house,H000206,Thomas,,Harkin,,1939-11-19,IA,D,No,1975-01-14,35.2
8128,94,house,B000279,Edward,Peter,Beard,,1940-01-20,RI,D,No,1975-01-14,35.0
8129,94,house,S000142,Patricia,Scott,Schroeder,,1940-07-30,CO,D,Yes,1975-01-14,34.5
8130,94,house,C000598,William,Sebastian,Cohen,,1940-08-28,ME,R,Yes,1975-01-14,34.4
8131,94,house,H000392,Philip,Harold,Hayes,,1940-09-01,IN,D,No,1975-01-14,34.4
8132,94,house,S000673,Stephen,Joshua,Solarz,,1940-09-12,NY,D,No,1975-01-14,34.3
8133,94,house,M000244,Marvin,Dawson,Mathis,,1940-11-30,GA,D,Yes,1975-01-14,34.1
8134,94,house,E000184,Glenn,Lee,English,Jr.,1940-11-30,OK,D,No,1975-01-14,34.1
8135,94,house,T000393,Paul,Efthemios,Tsongas,,1941-02-14,MA,D,No,1975-01-14,33.9
8136,94,house,H000752,Elizabeth,,Holtzman,,1941-08-11,NY,D,Yes,1975-01-14,33.4
8137,94,house,B000862,William,McNulty,Brodhead,,1941-09-12,MI,D,No,1975-01-14,33.3
8138,94,house,L000447,Trent,,Lott,,1941-10-09,MS,R,Yes,1975-01-14,33.3
8139,94,house,B000243,Max,S.,Baucus,,1941-12-11,MT,D,No,1975-01-14,33.1
8140,94,house,S000841,Alan,Watson,Steelman,,1942-03-15,TX,R,Yes,1975-01-14,32.8
8141,94,house,P000513,Larry,Lee,Pressler,,1942-03-29,SD,R,No,1975-01-14,32.8
8142,94,house,K000019,Robert,Walter,Kasten,Jr.,1942-06-19,WI,R,No,1975-01-14,32.6
8143,94,house,S000294,Philip,Riley,Sharp,,1942-07-15,IN,D,No,1975-01-14,32.5
8144,94,house,B000538,James,Johnston,Blanchard,,1942-08-08,MI,D,No,1975-01-14,32.4
8145,94,house,A000337,Les,,AuCoin,,1942-10-21,OR,D,No,1975-01-14,32.2
8146,94,house,D000125,Mendel,Jackson,Davis,,1942-10-23,SC,D,Yes,1975-01-14,32.2
8147,94,house,C000178,Milton,Robert,Carr,,1943-03-27,MI,D,No,1975-01-14,31.8
8148,94,house,M001132,Michael,Joseph,Myers,,1943-05-04,PA,D,No,1975-01-14,31.7
8149,94,house,C000618,Earl,Thomas,Coleman,,1943-05-29,MO,R,No,1975-01-14,31.6
8150,94,house,E000043,Robert,William,Edgar,,1943-05-29,PA,D,No,1975-01-14,31.6
8151,94,house,H000012,Thomas,Michael,Hagedorn,,1943-11-27,MN,R,No,1975-01-14,31.1
8152,94,house,N000127,Richard,M.,Nolan,,1943-12-17,MN,D,No,1975-01-14,31.1
8153,94,house,R000543,Martin,Anthony,Russo,,1944-01-23,IL,D,No,1975-01-14,31.0
8154,94,house,B000780,John,B.,Breaux,,1944-03-01,LA,D,Yes,1975-01-14,30.9
8155,94,house,D000388,Christopher,J.,Dodd,,1944-05-27,CT,D,No,1975-01-14,30.6
8156,94,house,M000839,Anthony,John,Moffett,Jr.,1944-08-18,CT,D,No,1975-01-14,30.4
8157,94,house,M000725,George,,Miller,,1945-05-17,CA,D,No,1975-01-14,29.7
8158,94,house,F000261,Harold,Eugene,Ford,,1945-05-20,TN,D,No,1975-01-14,29.7
8159,94,house,B000567,Michael,Thomas,Blouin,,1945-11-07,IA,D,No,1975-01-14,29.2
8160,94,house,M000133,Edward,J.,Markey,,1946-07-11,MA,D,No,1975-01-14,28.5
8161,94,house,E000239,David,Walter,Evans,,1946-08-17,IN,D,No,1975-01-14,28.4
8162,94,house,E000175,David,Farnham,Emery,,1948-09-01,ME,R,No,1975-01-14,26.4
8163,94,house,D000471,Thomas,Joseph,Downey,,1949-01-28,NY,D,No,1975-01-14,26.0
8164,94,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1975-01-14,78.9
8165,94,senate,Y000047,Milton,Ruben,Young,,1897-12-06,ND,R,Yes,1975-01-14,77.1
8166,94,senate,S000701,John,Jackson,Sparkman,,1899-12-20,AL,D,Yes,1975-01-14,75.1
8167,94,senate,C000802,Norris,H.,Cotton,,1900-05-11,NH,R,Yes,1975-01-14,74.7
8168,94,senate,S000174,Hugh,Doggett,Scott,Jr.,1900-11-11,PA,R,Yes,1975-01-14,74.2
8169,94,senate,S001136,William,Stuart,Symington,,1901-06-26,MO,D,Yes,1975-01-14,73.6
8170,94,senate,S000852,John,Cornelius,Stennis,,1901-08-03,MS,D,Yes,1975-01-14,73.4
8171,94,senate,R000046,Jennings,,Randolph,,1902-03-08,WV,D,Yes,1975-01-14,72.9
8172,94,senate,T000254,J.,Strom,Thurmond,,1902-12-05,SC,R,Yes,1975-01-14,72.1
8173,94,senate,M000113,Michael,Joseph,Mansfield,,1903-03-16,MT,D,Yes,1975-01-14,71.8
8174,94,senate,C000220,Clifford,Philip,Case,,1904-04-16,NJ,R,Yes,1975-01-14,70.7
8175,94,senate,J000064,Jacob,Koppel,Javits,,1904-05-18,NY,R,Yes,1975-01-14,70.7
8176,94,senate,H000875,Roman,Lee,Hruska,,1904-08-16,NE,R,Yes,1975-01-14,70.4
8177,94,senate,E000018,James,Oliver,Eastland,,1904-11-28,MS,D,Yes,1975-01-14,70.1
8178,94,senate,C001006,Carl,Thomas,Curtis,,1905-03-15,NE,R,Yes,1975-01-14,69.8
8179,94,senate,M000053,Warren,Grant,Magnuson,,1905-04-12,WA,D,Yes,1975-01-14,69.8
8180,94,senate,H000384,Samuel,Ichiye,Hayakawa,,1906-07-18,CA,R,No,1975-01-14,68.5
8181,94,senate,F000245,Hiram,Leong,Fong,,1906-10-15,HI,R,Yes,1975-01-14,68.2
8182,94,senate,F000013,Paul,Jones,Fannin,,1907-01-29,AZ,R,Yes,1975-01-14,68.0
8183,94,senate,P000100,John,Orlando,Pastore,,1907-03-17,RI,D,Yes,1975-01-14,67.8
8184,94,senate,B001077,Quentin,Northrup,Burdick,,1908-06-19,ND,D,Yes,1975-01-14,66.6
8185,94,senate,G000267,Barry,Morris,Goldwater,,1909-01-01,AZ,R,Yes,1975-01-14,66.0
8186,94,senate,R000191,Abraham,Alexander,Ribicoff,,1910-04-09,CT,D,Yes,1975-01-14,64.8
8187,94,senate,M000671,Lee,Warren,Metcalf,,1911-01-28,MT,D,Yes,1975-01-14,64.0
8188,94,senate,H000953,Hubert,Horatio,Humphrey,Jr.,1911-05-27,MN,I,Yes,1975-01-14,63.6
8189,94,senate,M001033,Frank,Edward,Moss,,1911-09-23,UT,D,Yes,1975-01-14,63.3
8190,94,senate,C000120,Howard,Walter,Cannon,,1912-01-26,NV,D,Yes,1975-01-14,63.0
8191,94,senate,J000013,Henry,Martin,Jackson,,1912-05-31,WA,D,Yes,1975-01-14,62.6
8192,94,senate,H000170,Clifford,Peter,Hansen,,1912-10-16,WY,R,Yes,1975-01-14,62.2
8193,94,senate,H000291,Philip,Aloysius,Hart,,1912-12-10,MI,D,Yes,1975-01-14,62.1
8194,94,senate,A000127,James,Browning,Allen,,1912-12-28,AL,D,Yes,1975-01-14,62.0
8195,94,senate,S000776,Robert,Theodore,Stafford,,1913-08-08,VT,R,Yes,1975-01-14,61.4
8196,94,senate,T000035,Herman,Eugene,Talmadge,,1913-08-09,GA,D,Yes,1975-01-14,61.4
8197,94,senate,M001121,Edmund,Sixtus,Muskie,,1914-03-28,ME,D,Yes,1975-01-14,60.8
8198,94,senate,C000877,Alan,,Cranston,,1914-06-19,CA,D,Yes,1975-01-14,60.6
8199,94,senate,B001209,Harry,Flood,Byrd,Jr.,1914-12-20,VA,I,Yes,1975-01-14,60.1
8200,94,senate,M000486,Thomas,James,McIntyre,,1915-02-20,NH,D,Yes,1975-01-14,59.9
8201,94,senate,M000445,Gale,William,McGee,,1915-03-17,WY,D,Yes,1975-01-14,59.8
8202,94,senate,S000189,William,Lloyd,Scott,,1915-07-01,VA,R,Yes,1975-01-14,59.5
8203,94,senate,M000876,Joseph,Manuel,Montoya,,1915-09-24,NM,D,Yes,1975-01-14,59.3
8204,94,senate,P000553,William,,Proxmire,,1915-11-11,WI,D,Yes,1975-01-14,59.2
8205,94,senate,H000317,Floyd,Kirk,Haskell,,1916-02-07,CO,D,Yes,1975-01-14,58.9
8206,94,senate,N000033,Gaylord,Anton,Nelson,,1916-06-04,WI,D,Yes,1975-01-14,58.6
8207,94,senate,T000010,Robert,,Taft,Jr.,1917-02-26,OH,R,Yes,1975-01-14,57.9
8208,94,senate,M000678,Howard,Morton,Metzenbaum,,1917-06-04,OH,D,Yes,1975-01-14,57.6
8209,94,senate,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,Yes,1975-01-14,57.1
8210,94,senate,L000428,Russell,Billiu,Long,,1918-11-03,LA,D,Yes,1975-01-14,56.2
8211,94,senate,P000193,Claiborne,de Borda,Pell,,1918-11-22,RI,D,Yes,1975-01-14,56.1
8212,94,senate,B000200,Dewey,Follett,Bartlett,,1919-03-28,OK,R,Yes,1975-01-14,55.8
8213,94,senate,H000297,Rupert,Vance,Hartke,,1919-05-31,IN,D,Yes,1975-01-14,55.6
8214,94,senate,P000222,Charles,Harting,Percy,,1919-09-27,IL,R,Yes,1975-01-14,55.3
8215,94,senate,B000871,Edward,William,Brooke,III,1919-10-26,MA,R,Yes,1975-01-14,55.2
8216,94,senate,W000502,Harrison,Arlington,Williams,Jr.,1919-12-10,NJ,D,Yes,1975-01-14,55.1
8217,94,senate,P000166,James,Blackwood,Pearson,,1920-05-07,KS,R,Yes,1975-01-14,54.7
8218,94,senate,B000401,Lloyd,Millard,Bentsen,Jr.,1921-02-11,TX,D,Yes,1975-01-14,53.9
8219,94,senate,G000236,John,Herschel,Glenn,Jr.,1921-07-18,OH,D,Yes,1975-01-14,53.5
8220,94,senate,R000460,William,V.,Roth,Jr.,1921-07-22,DE,R,Yes,1975-01-14,53.5
8221,94,senate,B000351,Henry,Louis,Bellmon,,1921-09-03,OK,R,Yes,1975-01-14,53.4
8222,94,senate,H000463,Jesse,,Helms,,1921-10-18,NC,R,Yes,1975-01-14,53.2
8223,94,senate,H000725,Ernest,F.,Hollings,,1922-01-01,SC,D,Yes,1975-01-14,53.0
8224,94,senate,H000343,Mark,Odom,Hatfield,,1922-07-12,OR,R,Yes,1975-01-14,52.5
8225,94,senate,M000452,George,Stanley,McGovern,,1922-07-19,SD,D,Yes,1975-01-14,52.5
8226,94,senate,M000241,Charles,McCurdy,Mathias,Jr.,1922-07-24,MD,R,Yes,1975-01-14,52.5
8227,94,senate,L000148,Paul,Dominque,Laxalt,,1922-08-02,NV,R,Yes,1975-01-14,52.5
8228,94,senate,C000269,John,Hubbard,Chafee,,1922-10-22,RI,R,No,1975-01-14,52.2
8229,94,senate,B001026,James,Lane,Buckley,,1923-03-09,NY,I,Yes,1975-01-14,51.9
8230,94,senate,D000401,Robert,Joseph,Dole,,1923-07-22,KS,R,Yes,1975-01-14,51.5
8231,94,senate,G000465,Robert,Paul,Griffin,,1923-11-06,MI,R,Yes,1975-01-14,51.2
8232,94,senate,S000888,Ted,F.,Stevens,,1923-11-18,AK,R,Yes,1975-01-14,51.2
8233,94,senate,H000346,William,Dodd,Hathaway,,1924-02-21,ME,D,Yes,1975-01-14,50.9
8234,94,senate,C000388,Frank,Forrester,Church,,1924-07-25,ID,D,Yes,1975-01-14,50.5
8235,94,senate,I000025,Daniel,K.,Inouye,,1924-09-07,HI,D,Yes,1975-01-14,50.4
8236,94,senate,F000268,Wendell,Hampton,Ford,,1924-09-08,KY,D,Yes,1975-01-14,50.3
8237,94,senate,M000346,James,Albertus,McClure,,1924-12-27,ID,R,Yes,1975-01-14,50.0
8238,94,senate,B001057,Dale,,Bumpers,,1925-08-12,AR,D,No,1975-01-14,49.4
8239,94,senate,T000322,John,Goodwin,Tower,,1925-09-29,TX,R,Yes,1975-01-14,49.3
8240,94,senate,M000956,Robert,Burren,Morgan,,1925-10-05,NC,D,No,1975-01-14,49.3
8241,94,senate,B000063,Howard,Henry,Baker,Jr.,1925-11-15,TN,R,Yes,1975-01-14,49.2
8242,94,senate,H000905,Walter,Darlington,Huddleston,,1926-04-15,KY,D,Yes,1975-01-14,48.8
8243,94,senate,S000159,Richard,Schultz,Schweiker,,1926-06-01,PA,R,Yes,1975-01-14,48.6
8244,94,senate,B000272,John,Glenn,Beall,Jr.,1927-06-19,MD,R,Yes,1975-01-14,47.6
8245,94,senate,M000851,Walter,Frederick,Mondale,,1928-01-05,MN,I,Yes,1975-01-14,47.0
8246,94,senate,B000254,Birch,Evans,Bayh,,1928-01-22,IN,D,Yes,1975-01-14,47.0
8247,94,senate,C000448,Richard,Clarence,Clark,,1928-09-14,IA,D,Yes,1975-01-14,46.3
8248,94,senate,S000962,Richard,Bernard,Stone,,1928-09-22,FL,D,Yes,1975-01-14,46.3
8249,94,senate,Z000013,Edward,,Zorinsky,,1928-11-11,NE,D,No,1975-01-14,46.2
8250,94,senate,E000004,Thomas,Francis,Eagleton,,1929-09-04,MO,D,Yes,1975-01-14,45.4
8251,94,senate,C000356,Lawton,Mainor,Chiles,Jr.,1930-04-03,FL,D,Yes,1975-01-14,44.8
8252,94,senate,G000388,Maurice,Robert,Gravel,,1930-05-13,AK,D,Yes,1975-01-14,44.7
8253,94,senate,S000890,Adlai,Ewing,Stevenson,III,1930-10-10,IL,D,Yes,1975-01-14,44.3
8254,94,senate,B000851,William,Emerson,Brock,III,1930-11-23,TN,R,Yes,1975-01-14,44.1
8255,94,senate,A000017,James,George,Abourezk,,1931-02-24,SD,D,Yes,1975-01-14,43.9
8256,94,senate,W000253,Lowell,Palmer,Weicker,Jr.,1931-05-16,CT,R,Yes,1975-01-14,43.7
8257,94,senate,K000105,Edward,M.,Kennedy,,1932-02-22,MA,D,Yes,1975-01-14,42.9
8258,94,senate,D000407,Pete,V.,Domenici,,1932-05-07,NM,R,Yes,1975-01-14,42.7
8259,94,senate,J000189,John,Bennett,Johnston,Jr.,1932-06-10,LA,D,Yes,1975-01-14,42.6
8260,94,senate,C000979,John,Chester,Culver,,1932-08-08,IA,D,Yes,1975-01-14,42.4
8261,94,senate,P000009,Robert,William,Packwood,,1932-09-11,OR,R,Yes,1975-01-14,42.3
8262,94,senate,G000072,Edwin,Jacob,Garn,,1932-10-12,UT,R,Yes,1975-01-14,42.3
8263,94,senate,A000202,Wendell,Richard,Anderson,,1933-02-01,MN,I,No,1975-01-14,41.9
8264,94,senate,T000410,John,Varick,Tunney,,1934-06-26,CA,D,Yes,1975-01-14,40.6
8265,94,senate,D000574,John,Anthony,Durkin,,1936-03-29,NH,D,No,1975-01-14,38.8
8266,94,senate,D000030,John,Claggett,Danforth,,1936-09-05,MO,R,No,1975-01-14,38.4
8267,94,senate,H000287,Gary,Warren,Hart,,1936-11-28,CO,D,No,1975-01-14,38.1
8268,94,senate,R000249,Donald,Wayne,Riegle,Jr.,1938-02-04,MI,D,Yes,1975-01-14,36.9
8269,94,senate,N000171,Samuel,Augustus,Nunn,,1938-09-08,GA,D,Yes,1975-01-14,36.4
8270,94,senate,L000174,Patrick,J.,Leahy,,1940-03-31,VT,D,No,1975-01-14,34.8
